,phrases,frequency,English
933,count two product accord the,1,
934,counterfeit product explain black cartridg,1,
935,counterfeit use cartridg messag my,1,
936,countri even need posit you,1,
937,coupl doe fit the clock,1,
938,coupl golden finish with defect,1,
939,coupl marketplac togeth sale absent,1,
940,coupl mattress cover not yet,1,
941,coupl seal packag the metro,1,
942,coupl silver silk color came,1,
943,coupl the car arriv the,1,
944,coupl voic came glu due,1,
945,courier far resid want my,1,
946,cours get could inform or,1,
947,cover came damag glu alreadi,1,
948,cover car horribl terribl qualiti,1,
949,cover chair without the tablecloth,1,
950,cover crossbow tire so far,1,
951,cover dri samsung ten one,1,
952,cover fourteen note receiv cover,1,
953,cover it not come it,1,
954,cover larger notebook do get,1,
955,cover look like larg trash,1,
956,cover not deliv appear site,1,
957,cover receiv blanket in wrong,1,
958,cover request notebook wa schedul,1,
959,cover the cell phone miss,1,
960,cover the chair that charg,1,
961,cover the clay came rage,1,
962,cover wa much not to,1,
963,crack broken wa alreadi discount,1,
964,crack even seal packag tri,1,
965,crack made the other lack,1,
966,crack miss piec seller not,1,
967,crack sourc bodi howev function,1,
968,crack whole content scatter the,1,
969,cradl royalti wa not deliv,1,
970,cradl waterproof cotton have alreadi,1,
971,crap deceit better stone grind,1,
972,crap do recommend anyon buy,1,
973,crap mislead propaganda not buy,1,
974,crap want chang could not,1,
975,crash my card then the,1,
976,creat mani expect found product,1,
977,creat not come sent email,1,
978,creat onli they deliv alreadi,1,
979,creator articul neither three four,1,
980,credit card did get return,1,
981,credit card due lack deliveri,1,
982,credit card onli one arriv,1,
983,credit card want know will,1,
984,creep green flag waterproof coupl,1,
985,crime stark follow in silenc,1,
986,crisp piraci sign also come,1,
987,crook caus the chair be,1,
988,crossbow tire so far have,1,
989,crude mistak the store hope,1,
990,crystal plan two pendant appear,1,
991,cuba exchang miss part send,1,
992,cuba sever wonder mark variou,1,
993,cup each bought six each,1,
994,cup miss four await respons,1,
995,cup pleas ask deliveri glass,1,
996,cup the decor plate not,1,
997,curaprox black edit toothbrush black,1,
998,curli white part so hard,1,
999,current day are still store,1,
1000,curricular ha thirti packag came,1,
1001,curricular organ photo ad not,1,
1002,curtain accord ad photo receiv,1,
1003,curtain bought two wait the,1,
1004,curtain noth like the photo,1,
1005,curtain one fifti bought onexfifti,1,
1006,curtain one one fiftyxtwo eighti,1,
1007,curtain onli came curtain the,1,
1008,curtain onli came one you,1,
1009,curtain onli deliv receiv chang,1,
1010,curtain onli sent one note,1,
1011,curtain roller not receiv appear,1,
1012,curtain sent two curtain one,1,
1013,curtain the note two would,1,
1014,curtain the photo seem fabric,1,
1015,curtain ugli request cancel did,1,
1016,curtain veri clear stain the,1,
1017,cushion babi take shower paid,1,
1018,cushion came with big line,1,
1019,custom addit stark total omiss,1,
1020,custom been than month ago,1,
1021,custom buy we not all,1,
1022,custom is transpar they not,1,
1023,custom it cancel the sale,1,
1024,custom perceiv da canist alway,1,
1025,custom product origin qualiti certainti,1,
1026,custom simpli not answer made,1,
1027,custom they so paid who,1,
1028,custom today product ha come,1,
1029,custom treatment if is content,1,
1030,custom turn to cancel stark,1,
1031,custom twenti eight million four,1,
1032,custom without guarante the stark,1,
1033,custom year there alway diverg,1,
1034,cute fragil tri make the,1,
1035,da canist alway bought canist,1,
1036,da eiga nine hundr fifti,1,
1037,damag alreadi request return exchang,1,
1038,damag crack miss piec seller,1,
1039,damag crack sourc bodi howev,1,
1040,damag glu alreadi open complaint,1,
1041,damag product doe accept return,1,
1042,damag request exchang wa deni,1,
1043,damag rout open the packag,1,
1044,damag save imag lost one,1,
1045,damag shave corner torn all,1,
1046,damag sinc the packag veri,1,
1047,damag tabl baba the support,1,
1048,damag the screen gave work,1,
1049,damag you even match same,1,
1050,dark blue seven day the,1,
1051,dark line light part the,1,
1052,dash even attempt he done,1,
1053,data transfer can not access,1,
1054,date alreadi exhaust hope even,1,
1055,date central of request have,1,
1056,date compani neither gener nf,1,
1057,date deliveri eight twenti three,1,
1058,date did receiv feel injur,1,
1059,deadlin inform made request receiv,1,
1060,deadlin intact work put car,1,
1061,deadlin is defect have alreadi,1,
1062,deadlin it came wrong so,1,
1063,deadlin no one commun noth,1,
1064,deadlin not follow the track,1,
1065,deadlin not fulfil expens freight,1,
1066,deadlin now noth child casino,1,
1067,deadlin now product so late,1,
1068,deadlin over get return feel,1,
1069,deadlin pass so far noth,1,
1070,deadlin pass two day noth,1,
1071,deadlin product came the wrong,1,
1072,deadlin qualiti the product not,1,
1073,deadlin receiv product yet not,1,
1074,deadlin return exchang will make,1,
1075,deadlin the clock lousi stain,1,
1076,deadlin the day thirti four,1,
1077,deadlin the last request am,1,
1078,deadlin they send the wrong,1,
1079,deadlin thi partner do know,1,
1080,deadlin thi time unfortun did,1,
1081,deadlin took almost twenti day,1,
1082,deadlin until today noth yet,1,
1083,deadlin veri long do recommend,1,
1084,deadlin wa discrimin in purchas,1,
1085,deadlin when open the box,1,
1086,deadlin without justif explain the,1,
1087,dear never discont believ it,1,
1088,dear would like inform that,1,
1089,deceit better stone grind manual,1,
1090,deceiv paid freight wa execut,1,
1091,deceiv the client the wrong,1,
1092,deceiv there delay carrier if,1,
1093,deceiv thi supplier ha post,1,
1094,deceiv wa product miss they,1,
1095,decept want product lack respect,1,
1096,decid forward the product fear,1,
1097,decid stay him anyway it,1,
1098,decid time doe provid satisfactori,1,
1099,decim qualiti engag seam veri,1,
1100,deck big suit voir small,1,
1101,default inform than came fault,1,
1102,defect an hour use realiz,1,
1103,defect anoth femal clock flower,1,
1104,defect came broken place fit,1,
1105,defect canist websit lousi exchang,1,
1106,defect damag save imag lost,1,
1107,defect do give money cancel,1,
1108,defect film not fit properli,1,
1109,defect fuse accord need use,1,
1110,defect it not possibl chang,1,
1111,defect loos clock box without,1,
1112,defect loos fit part total,1,
1113,defect lost data transfer can,1,
1114,defect me purchas not complet,1,
1115,defect much photo prove told,1,
1116,defect not chang error the,1,
1117,defect not regist the request,1,
1118,defect not work well will,1,
1119,defect one the iron make,1,
1120,defect onli meet in electron,1,
1121,defect product doe work without,1,
1122,defect product so far ha,1,
1123,delay you not receiv soon,1,
1124,deliv actual bought intak consid,1,
1125,deliv addit sent product anoth,1,
1126,deliv all bought my compani,1,
1127,deliv alleg incomplet address repeat,1,
1128,deliv alreadi week they deliv,1,
1129,deliv although is opposit the,1,
1130,deliv alway bought the sub,1,
1131,deliv am extrem irrit dissatisfi,1,
1132,deliv anoth address far noth,1,
1133,deliv anoth brand beyond life,1,
1134,deliv anoth color request pink,1,
1135,deliv anoth is noth my,1,
1136,deliv anoth product noth my,1,
1137,deliv anticip not like it,1,
1138,deliv anyway did accept product,1,
1139,deliv appear site wa deliv,1,
1140,deliv one answer to solv,2,
1141,deliveri the first time send,1,
1142,deliveri the item deadlin deliveri,1,
1143,deliveri the post offic would,1,
1144,deliveri the powder arriv the,1,
1145,deliveri the product is ombudsman,1,
1146,deliveri the product it account,1,
1147,deliveri the product purchas ask,1,
1148,deliveri the product went the,1,
1149,deliveri the request await guidanc,3,
1150,deliveri the rest await provis,1,
1151,deliveri the wrong place receiv,1,
1152,deliveri they not warn want,1,
1153,deliveri three ptaduto purchas deliveri,1,
1154,deliveri time alreadi expir the,1,
1155,deliveri time alreadi extens biggest,1,
1156,deliveri time alreadi long still,1,
1157,deliveri time buy need my,1,
1158,deliveri time excel the product,1,
1159,deliveri time extrapol noth want,1,
1160,deliveri time not receiv order,1,
1161,deliveri time not receiv product,1,
1162,deliveri time product took long,1,
1163,deliveri time receiv product yet,1,
1164,deliveri time ten five until,1,
1165,deliveri time the product eight,1,
1166,deliveri time the product not,1,
1167,deliveri time too long could,1,
1168,deliveri time total neglect the,1,
1169,deliveri time twenti one eight,1,
1170,deliveri time two eight two,1,
1171,deliveri time until eight eight,1,
1172,deliveri time until today am,1,
1173,deliveri time up eight twenti,1,
1174,deliveri time wait the seller,1,
1175,deliveri tore the entir box,1,
1176,deliveri usual the deadlin thi,1,
1177,deliveri wa almost two month,1,
1178,deliveri wait forti five day,1,
1179,deliveri want exercis right repent,1,
1180,deliveri went deadlin the clock,1,
1181,deliveri when open the voic,1,
1182,deliveri would for four six,1,
1183,deliveri would made same my,1,
1184,demand immedi solut export valu,1,
1185,demonstr the seller not take,1,
1186,demonstr the undertak the compani,1,
1187,deni no way cancel purchas,1,
1188,depend agil not wait lifetim,1,
1189,depend how partner store solv,1,
1190,depend thi meet person need,1,
1191,der withdrawn the mail the,1,
1192,dermal the photo the product,1,
1193,descent the custom search proton,1,
1194,describ alreadi got touch canist,1,
1195,describ deliv until not receiv,1,
1196,describ found product so far,1,
1197,describ one hundr pure natur,1,
1198,describ product paid fifti two,1,
1199,describ product the order one,1,
1200,describ the repeat product anoth,1,
1201,describ voic yesterday receiv two,1,
1202,describ with the product bought,1,
1203,descript ani product receiv plastic,1,
1204,descript complet dissatisfi want money,1,
1205,descript is to return is,1,
1206,descript it replica condit give,1,
1207,descript it say is the,1,
1208,descript not say the part,1,
1209,descript product not work time,1,
1210,descript product send incorrect gener,1,
1211,descript product speak serv vehicl,1,
1212,descript product wrong could use,1,
1213,descript said serv nine thousand,1,
1214,descript say clock what good,1,
1215,descript the imag the worst,1,
1216,descript the product not correspond,1,
1217,design imag the amer store,1,
1218,desir still have receiv product,1,
1219,desk chair follow request thi,1,
1220,desk creep green flag waterproof,1,
1221,deskjet one thousand fifteen printer,1,
1222,deskjet two thousand fifti despit,1,
1223,deskjet two thousand five hundr,1,
1224,desktop voic came the two,1,
1225,desol lousi dissatisfi the product,1,
1226,despit deliv combin deadlin product,1,
1227,despit deliv on time deadlin,1,
