,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,English
1009,6be6676c6938834589c04bf934756e79,a7c96c67b28612698cc5e0fb735dad94,1,,Produto não foi entregue!,2018-08-23 00:00:00,2018-08-23 13:20:20,
1010,1a8dab4afb8c80d8d257fe0156d764b1,f4a8cf5dcabdbe8dd7e65e1674db3015,1,,Simplesmente não recebi meu produto e nao tenho um posicionamento decente do que acontecerá.,2018-02-09 00:00:00,2018-02-09 15:11:21,
1011,bceb8ea45e016d1107b14400a154e4b1,af1ffd059ac0a5f3996b4fe6c2863116,1,,"Não recebi o braço de ducha com desviador, somente a ducha 20x20 com braço de 30cm.",2018-03-29 00:00:00,2018-03-29 23:50:09,
1017,803b03abd2372308b85988608e895d3d,f54625bd1c01cb2de21cb256de818cf2,1,,"O produto pode estar com mal funcionamento.
Ou o meu telefone não está conseguindo fazer a leitura.",2018-06-08 00:00:00,2018-06-09 01:03:23,
1024,6ca6687c5fbfd2dce06daaec628bdac9,db0335818a0e49d9d5bbe1ce0a99310e,1,,Loja sem vergonha. Não entregaram o pedido e tiveram a descaração de duErem que eu o cancelei. Porcaria de vendedor. stark escolheu muito mal o seu paeceiro.,2017-12-02 00:00:00,2017-12-04 02:46:12,
1028,87987d7d5031de07b70cc17dd970302f,83e32d204b3e92d83909d99925731162,1,,"PRODUTO NÃO VEIO CONFORME ESTAVA NO SITE .
MOSTRAVA CALENDÁRIO SITE MAS QUANDO RECEBI VEIO SEM E ESTA DIFÍCIL PARA FAZER A TROCA E ESTORNO DO PRODUTO",2017-12-06 00:00:00,2017-12-07 15:41:27,
1036,7ab4290d8a4c10493e37e671a99c9468,31641d348e3b49cd143c3bd490c100b9,1,,"Comprei dois produtos, sendo que um deles não chegou. Um cabo adaptador de áudio.",2018-03-23 00:00:00,2018-03-29 11:07:21,
1044,0ed5802ea93f04e9bf2364c664dadbbd,96123b9ae5a9cdfd4efe5fe402a94675,1,,"Fornecedor targaryen me mandou um massageador completamente diferente do que comprei, de preço inferior e cheio de avaliações negativas. Ninguém erra mandando um superior né, curioso..Ou seja, n recomendo",2016-10-28 00:00:00,2016-11-01 18:44:47,
1050,89f1be937461a932b5521a02d760aa10,e56bf94fb5b2e858e8b8896c565a96a0,1,,"Muito ruim, não veio um produto e o outro veio errado.. ",2018-04-11 00:00:00,2018-04-11 06:00:01,
1051,b62b86ff6108447c826efcf1b157168d,04c28d1572e04b2b3e5b80ca7559e750,1,ENTRAGOU NO PRIMEIRO DIA,"ABRI PROTOCOLO PARA DEVOLUÇÃO, PRODUTO DE BAIXA QUALIDADE DEU PROBLEMA NO PRIMEIRO DIA DE USO.

lannister VIROU UM MERCADO LIVRE....6 PEDIDOS 6 PROBLEMAS ",2018-06-21 00:00:00,2018-06-23 00:12:26,
1053,9d70d8edefbc3b1d1b57ec5f3774d95a,5a528ee290cb0fa6e22acf467ea33c09,1,,"O meu pedido de numero 03-492551892, veio em partes. ficou faltando um Sapatênis Manchester Polo Match. Que cada dia mostra que esta em um lugar e eu entro no site, aparece que já foi entregue! ",2017-03-22 00:00:00,2017-03-23 12:17:03,
1063,9c0ff4d25d28bd004057ce16540abc3d,45390ff93f092f0de1524d486a172c33,1,,A mercadoria não foi entregue ainda..,2018-03-21 00:00:00,2018-03-26 22:01:59,
1067,8b02be7c138459ad09e47813223f854e,88986b613097da641340bc366a2d91d4,1,,,2018-01-11 00:00:00,2018-01-11 14:53:50,
1074,9ec97953a4e7ac154b5f175e21e81307,3451e358dcd1b3eb514821e4e9772ccc,1,,Eu pedi q cancelacem antes da nf ser emitida pq eu havia ganhado de presente um igual... não cancelaram... mandaram assim msm... eu pedi quando a nf ainda não tinha sido emitida,2018-01-20 00:00:00,2018-01-22 11:14:43,
1091,91f5235dd3b20f3792084e178e858666,da708bf3b3d18eabce89e0b1d84588d6,1,,"preciso urgente desta mercadoria, o prazo maximo era até o dia 3 e até agora não chegou",2018-01-05 00:00:00,2018-01-05 11:22:17,
1094,a57e6f022e1156533fb1704f8193d501,a13f2110ae8bab95d529304f3b2dbbc1,1,,,2017-11-19 00:00:00,2017-11-19 16:34:35,
1097,7c0f908b6b7e0f780932b7191c7f25a7,9fcf372852e7c46001a305a781628069,1,,,2017-09-08 00:00:00,2017-09-11 14:07:18,
1106,3395e28d6009c3c18dd879ae600d91bc,1e7666fef7090957578fd3a4b58cf9ba,1,,"Produto com defeito apresenta risco por não ser confiável, já eviei e-mail e efetuei ligações e sem retorno.",2017-11-30 00:00:00,2017-11-30 22:22:03,
1120,8f78ff92924bc0a30d0cd9b0b1adae64,d49363a0cc2a1915a5a11f85ea08ea48,1,,,2018-03-08 00:00:00,2018-03-12 11:51:57,
1139,8b712cf2f200e83a1082ecd7bfc6e4f2,5b305608c98ca66ced71cde019aba8e9,1,descrição do produto erra,"a descrição do produto estava errada e não consegui usar o produto ,pedi o cancelamento fazem 15 dias e ainda não obtive resposta",2018-05-22 00:00:00,2018-06-05 20:53:39,
1150,371a37ca26fc269601f5c60ba88f9535,6c5d1e03493316b72304f07834a03325,1,Não entregou no tempo .,Sem pontualidade não da satisfação ao cliente.,2018-07-13 00:00:00,2018-07-13 17:20:43,
1151,440172797839e8335f3b6848623eeb8c,398abc38612b5d4dd9f77541c38d06ce,1,,,2017-12-20 00:00:00,2017-12-20 23:49:28,
1154,04be91807ee519b0431bc3bdffbba030,51df4b64807ba1804510ee0c17f1e074,1,,,2017-07-20 00:00:00,2017-07-20 12:45:45,
1170,3becbcf552ae5d0522f407750cdeae0b,66b2b26e39bc46458ddce0b3353148e4,1,,meu mosquiteiro veio com dois furos na parte superior e pedir um mosquiteiro King porem nao veio Kiung e sim QUEEM,2017-09-19 00:00:00,2017-09-19 20:56:47,
1178,7260316eb89ac06328f2b1f2b765d117,e3968a0c251516530db38b5cc66111d7,1,,me foi enviado o produto errado!,2017-06-24 00:00:00,2017-06-26 20:56:21,
1182,1b0193dec8f270afea83302dc238f7e6,b26281af4e5c3a50b10887f626ee883f,1,Entrega Parcial.,Efetuei a compra e pagamento de duas unidades e recebi apenas uma unidade. Aguardando tratativa.,2018-05-05 00:00:00,2018-05-08 11:19:49,
1199,da4ff86983d0c9b8405e9c8b56ddb6c7,bc19caab81c394331ef10aa92e337c84,1,,,2018-01-27 00:00:00,2018-01-30 00:35:36,
1204,0d07bf1ef58ef047123207faec68675a,a083251915fff736585a9c72e902b0bb,1,,Ainda não recebi,2018-03-31 00:00:00,2018-03-31 19:36:47,
1218,bde6190304288e3dbf8d27a546eafe7b,85e82878a7121ee2d2018b2299b7915e,1,,,2018-03-21 00:00:00,2018-03-21 14:21:47,
1219,b7d03880a3ed8bf093567e511703378d,f01954cab76ef5d938d291d2f1d201e5,1,,"Não foi entregue, a primeira vez que acontece isso.",2017-05-18 00:00:00,2017-05-18 23:27:28,
1221,49673f9eaf3b9b23234dc2c7301f5b95,e86dc64373eaaf9fc1d9d58bfce38f2f,1,Produto com avaria,"Comprei 2 unidades do produto, veio avariado visto que a embalagem é muito fraca, sendo que veio com dois buracos no fundo da panela, devido a pressão que dog colocado em cima dele.",2018-05-18 00:00:00,2018-05-20 19:29:12,
1236,6ca11f1297156d3351a86c3b13b794b0,7e61f390f3e0aa3b112e56091d2b9ee3,1,Pedido cancelado,Pedido foi cancelado e mesmo assim a loja enviou o produto. Devolvi o produto e quero o estorno da compra em meu cartão de crédito.,2018-08-30 00:00:00,2018-08-30 07:49:02,
1237,17819b14322895e2f51ddc4a3ab5c647,6c6d1b045ed162d4a8fcee338027f79d,1,,COMPREI UM JOGO DE PANELAS COM 8 PANELAS E UMA PANELA DE PRESSÃO VERMELHO E PANELAS DO TIPO OVAL. RECEBI UM JOGO COM 6 PANELAS E JOGO DE ESPÁTULAS PRETOS. COISA QUE NÃO PEDI. VEIO APENAS UMA FRIDEIRA.,2018-04-21 00:00:00,2018-04-22 02:49:48,
1239,be7e2989673cb2a147b87ba73277da9e,777c67eab7c0712ccde8ffbb22715adb,1,,,2017-04-01 00:00:00,2017-04-01 07:40:02,
1240,4932c040a933b074cb346341a5797ba8,b8e8b6e0bd1954b4dd4559fb2e7665ef,1,,Não gostei da qualidade do enchimento das almofadas,2018-04-03 00:00:00,2018-04-04 11:56:46,
1246,0139a3c30b3f7adc938fcfbf7ef77254,ea9698a810cde28c3c7a480eb46780ba,1,,Quero saber dos demais produtos eram 3 itens ,2018-04-28 00:00:00,2018-04-29 00:43:33,
1252,314617e3a6f2618f364509fffa147152,fe716cfce373a25b4ceadf7e5d410b0c,1,,"Não posso dar opinião sobre produto pois não recebi, sobre a loja eu não recomendo, pois atrasa as entregas.",2018-04-19 00:00:00,2018-04-19 21:52:20,
1257,2bf094361021dbcd30964966e2327e68,a05955b3170a4c7a3e758f164a61376d,1,,Não recebi o produto,2018-01-07 00:00:00,2018-01-09 05:32:19,
1280,5f519630ccc6fed233c2db4a5c774e59,d9eb574d9db751d3a86c7bf179ec2853,1,,,2017-09-27 00:00:00,2017-10-03 11:41:10,
1288,3d503520eb17507d45dbf9880caaabb2,5df3ca6f9f8ff2d461a774ae097f9809,1,,,2018-04-19 00:00:00,2018-04-20 03:13:29,
1294,4d26fa37a1e5d23b0d477f2c080a69c3,5eee79207209ec0e102581f289e2a6db,1,,"Boa tarde! 
Tive problemas com meu pedido sim! 
Veio o mosqueteiro errado. 
Pedi um de tamanho Queen, que arrastasse até o chão e com o círculo em cima bem grande. Veio pequeno de cama de casal nor",2018-01-14 00:00:00,2018-01-17 16:40:38,
1307,9b52da774798f2756b5f90da0150e546,c45bac21efb8f0856af311a0f8d67695,1,,"ENTREGA MUITO DEMORADA, COMPREI EM 26/03/2018 E ATÉ AGORA NÃO RECEBI OS PRODUTOS",2018-04-21 00:00:00,2018-04-21 11:46:08,
1316,904d3f6bde067217acb9c0d5a7ba2c8d,8db7209b4e4d6b658babdeb4952b8328,1,,,2018-03-29 00:00:00,2018-03-30 14:56:32,
1323,83796cb2312caca571fe0261e148e1df,72096fec7f0a5c65db72ae549c086803,1,,O produto enteque veio Errado ,2018-03-20 00:00:00,2018-03-20 23:21:00,
1325,11eb20303bc6c13c41eeb1496e64aa97,18c643cade587cd125b3a56377985cac,1,,"NÃO RECEBI O PRODUTO, O PRODUTO CONSTA COMO ENVIADO PARA O CORREIO DE RIBEIRÃO PRETO. O CORREIO NÃO RECEBEU O PRODUTO. ENVIE VARIAS MENSAGEM PARA A targaryen E NÃO OBTIVE. ESTA targaryen ESTA SUJANDO SEU NOME",2018-03-18 00:00:00,2018-03-19 10:32:01,
1385,0cfbae37fe8a71519696f3589a4050bb,800e1eb8758f73d800f1a4c6fbad186b,1,,"Recebi apenas 1 detector de metal e a compra foram de 2 unidades. Como podemos resolver isso?
Aguardo orientações.
",2018-03-14 00:00:00,2018-03-15 11:57:51,
1398,82feb36da07b5e45e37b6fb7eff9decb,853fea10132fd987a6c350565818ba11,1,,,2018-01-06 00:00:00,2018-01-06 14:15:17,
1402,03970912768ad99cdd64270214bb4b15,d57eab70175d8611d6a811d6c2af63ae,1,,"Comprei dois pares de aliança e chegou apenas duas unidades masculinas em minha casa!
Estou aguardando resposta da empresa para envio das outras duas unidades femeninas que não cheopu!",2017-03-16 00:00:00,2017-03-17 16:23:21,
1410,445039377c9ce49bbfa8e4822c99ead7,94647755aed55676ec36da516c9d439f,1,,Eu recebi desta loja apenas dois pendentes. Paguei o boleto antecipado e um produto não veio: Trata-se de um Pendente Em Alumínio Meia Bola Medio Escovado no valor de R$ 90 . Quero $ de volta. ,2018-02-02 00:00:00,2018-02-04 15:41:13,
1414,ffba674dbbc0250e36889712458d81f3,f3c7f31502a61f206c30c674a4ada401,1,,Vcs tá deixando a desejar comprei produtos com vcs e vcs demora entregar e ainda cancela o pedido sem autorização ,2017-06-11 00:00:00,2017-06-20 00:22:07,
1422,75e87cf6506fecd1b4eb02f461beb024,5abf37ab57e23f69a9c8ab98c4800273,1,,Além de ñ cumprir com o prometido no caso aentrega a loja ainda dá esclarecimento errado informado que o endereço está errado,2018-02-22 00:00:00,2018-02-24 00:37:20,
1444,1226ec6e120aebd5ae29bb59859aac9b,ef519547cb72d3ac42ff707948fdb963,1,,Prazo esgotado. Produto ainda não entregue,2018-05-06 00:00:00,2018-05-07 18:11:09,
1452,e9b1efcc9dd695b59c0dc9c52906c58f,e57e73a70eae13788da4c7fd3b96ed0b,1,Não recebi os dois produt,Recebi apenas 1 perfume (perfume H2O). O perfume Ototemo NÃO recebi ainda. Estou preocupada pois no pedido consta que recebi dois perfumes!!!,2018-05-09 00:00:00,2018-05-10 09:09:56,
1461,115f129f19b4976b3eabd65ed6901f0c,26466061ecf0630db081aea8581b871b,1,Defeito,"O produto chegou bem antes do prazo, mas com defeito, veio quebrado o lugar de fazer o encaixar. Muito bonitinha, mas frágil. Tentei realizar a troca pelo site e não consegui. ",2018-06-15 00:00:00,2018-06-15 19:26:45,
1463,9ca7a6782e054c92e56da06bb84d9a52,404e2c2a9c8b32e2c57597440e356f2f,1,,ainda nao recebi e a ultima informacao sobre p produto e do dia 08/12/2017.,2018-01-04 00:00:00,2018-01-04 12:12:16,
1464,09716d4181bad94853a76b357eaf3202,e4223b96432f4984fc69390438d80861,1,,O película de vidro veio com defeito e não estou conseguindo resolver o problema.,2017-10-10 00:00:00,2017-10-11 20:29:39,
1488,f47eee9d6c0133adfcf75824e3edc5ea,69df6146503dba833ea2ae56237acd97,1,,"O PRODUTO É BOM, MAS QUASE 2 MESES PARA RECEBER !!!!",2018-03-20 00:00:00,2018-03-22 16:57:56,
1489,b703764760e6e5d534a8940a12fca101,2b49d60af10ea7e2443376987ec8a184,1,,"Só veio uma capa comprei 3 aí paguei. Mais de 100 reais por uma capa
",2017-04-11 00:00:00,2017-04-14 11:02:46,
1494,6c55efc753d963f63f14b6dd6a80d3fc,09ae00385becd9090c7e85eb465605e0,1,,"Não é original, infelizmente o pós vendas da stark é extremamente ruim, pois já entrei em contato e até agora nada, aí consegui ligar para o fornecedor parceiro que já devolveu o dinheiro.",2018-04-04 00:00:00,2018-04-09 12:23:38,
1501,a06e7c4f5bf7d2e92a196357f4105842,db10e5b34779ebe39e1bc929469eb841,1,Atraso na data de entrega,Já entrei em contato com a lannister pelo telefone e eles me falam q vai mandar o link direto com o parceiro pra eu saber detalhes da entrega da conta e esse link n veio. Péssimo suporte ao cliente,2018-08-16 00:00:00,2018-08-16 17:20:04,
1513,4a2d0fd83f7a02e7c0baceaad00f6683,54e1a3c2b97fb0809da548a59f64c813,1,,Não recebi o produto não recebi uma justificativa do vendedor. entrei em contato mas até agora não obtive uma resposta. ,2017-05-20 00:00:00,2017-05-22 12:05:04,
1533,f6de0cc6fe79a9a4e9401ed097b96135,167a89d17687b40764e54424ec1f9afd,1,,Ainda não recebi minha capa de sofá tô aguardando,2018-06-16 00:00:00,2018-06-17 12:27:29,
1534,ccd1f17c129160aab9470714a190979e,5a4f11a9be03037cc84e5b77f4cf9d82,1,,"O correio nao entregou no endereço, tivemos que retirar, a caixa estava aberta e a churrasqueira amassada",2018-01-06 00:00:00,2018-01-07 02:21:30,
1548,0d38d463f582db8b6dd0dcd7f3413bd1,82261ff3dcd4a370acb65149a5507506,1,,"Ainda não recebi o produto... varios dias que fiz a compra. entrega demorada pelas compras que faço online, ainda estou aguardando a entrega",2018-04-05 00:00:00,2018-04-06 17:42:58,
1561,2f4630e2e0dcb3feef0ceba022315569,7c74b6a47ffad9deb24bd2a1f0b0acc5,1,,Infelizmente compensa pagar um pouco mais e comprar em loja física na sua cidade todas as lojas inclusive stark estão com péssimo prazo de entrega dos produtos!,2017-12-15 00:00:00,2017-12-18 12:17:36,
1592,df270a5151e2a36ec2898bd54513bd3e,63b0abee9c82e79c3b6e860d070f2c62,1,,"Já solicitei devolução do produto. Veio amassado, parece que houve uma queda",2017-09-10 00:00:00,2017-09-10 22:27:50,
1593,985e48b93ee65708e73e0d29b1bde5ea,43101ee6b066954af2c1074445d240ec,1,,Não recebi o produto que comprei e paguei. ,2017-08-23 00:00:00,2017-08-23 23:36:50,
1602,cc5f0fdc91bb813ab70ac3ad72dcb6e0,8df58f40fe1df92d0594a2ff4993ab55,1,,"O mp3 player é muito bonito e pequeno. Contudo, o som dele é muito ruim, com ruídos e chiados. Troquei o fone de ouvido pelo da apple, mas não mudou nada. O problema é na qualidade do produto mesmo.",2017-07-06 00:00:00,2017-07-07 15:47:44,
1624,7402d9816355cb95d67700c28016e7a0,cc2ce6ac5707f22bfdf4b6c8d086230d,1,,Ainda não recebi. Como faço?,2017-03-16 00:00:00,2017-03-17 10:43:40,
1625,ccadfd7f4d81bd3085d6ea8001aae379,2d290eb2fc05c9777775b838cb3dd768,1,,Recebi o produto errado. Comprei original e recebi produtos paralelos. Reciclados. Picareta ,2018-03-16 00:00:00,2018-03-19 02:03:43,
1634,9836cfc0e6dd9785e4bb0fcdcd2af7a2,248f06491b94081a333b97639693e59f,1,,"Comprei duas bonecas baby kiss Sid nil dia 07/12/17 e eles entregaram somente 1 boneca ,não veio junto nota fiscal,caixa amassada e também não consigo contato com a lannister o telefone só da ocupado",2018-01-05 00:00:00,2018-01-09 13:32:54,
1677,0cffe48417b97928c3cdaf4f44ce6463,32f0e397d36f01e44c8c257ceaecf508,1,Mercadoria não entregue,Não posso avaliar o que não recebi ,2018-08-10 00:00:00,2018-08-10 08:54:02,
1682,9ee567622808717de051387afa21d130,f0ac8024ca852f443c16cb778445a4e0,1,,Veio quebrado e faltando peça ,2017-09-19 00:00:00,2017-09-20 02:35:11,
1690,1423215eed6d01c93ef94d2ebae1aade,f6ba2b603300f7bd6e7014a602fae719,1,,Mudarei a avaliação se tudo der certo .,2017-08-30 00:00:00,2017-09-04 19:21:27,
1693,c472e9dc0aeffbd5bb5cae75a8f10ac0,3f838331593040602cebc452fe2bdc8a,1,,Relógio que comprei foi uma replica do original. ,2018-01-22 00:00:00,2018-01-30 14:26:31,
1714,9a6c566cb225db8e191342826f666121,e412fc992ea2637ad4e76b34edd88a18,1,Produto errado,,2018-07-14 00:00:00,2018-07-15 17:21:36,
1727,2043259de03f7957f399d2f504539157,979fdfc1766453994df684ee9637ec80,1,Produto veio diferente ,Produto veio diferente ao anuncuado. Liguei e só esperando o código para a devolução do produto e reembolso do valor pago.,2018-07-26 00:00:00,2018-07-26 21:25:30,
1736,6d096d02c248a56919a9a5a2b1c54e50,93dbcae5a986d0f7103a0bc2929e7f18,1,,"Falta de respeito com consumidor; produto mal embalado, vidros sem lacre vazando; náo recebi autorização de devolução, mesmo tendo reclamado no dia da entrega; o pior, terei que levar ao correio",2017-03-30 00:00:00,2017-04-01 16:28:09,
1764,74f623c43da0e2b4b136dabfb7b1409e,78c0b73c9ead9f3ec1b6fe898caac608,1,,não fiquei satisfeito com o material do produto,2017-10-06 00:00:00,2017-11-03 20:29:08,
1770,e8e447de2af77285a37b085d3ec3bbe4,cc7b37be243e081241f0929776e0ff3e,1,,"Ate agora nao revebi o produto.
Espero que ao menos a pontuação tenha sido feita de acordo com a promoção.",2018-02-26 00:00:00,2018-02-26 14:32:54,
1778,b741b5f3776a645b8d3df3300b2f484a,e66e29f65af321ea428495d66066e809,1,,Me venderam um produto que não tinham para entregar,2017-07-22 00:00:00,2017-07-25 01:56:14,
1783,113c92e5002d4ef844f703f235157199,b70756301d6fcc0725c60774a52d065f,1,,O botão para abrir o carro não está funcionando.,2017-12-12 00:00:00,2018-01-04 12:41:01,
1813,e1a8c215feb655d710dcb5bba233055e,0f9e79a42b9e6e14a8d7f913b4da0239,1,,,2018-03-28 00:00:00,2018-03-28 10:44:54,
1815,bd90607f4a5e655bd1b13e545620eecc,189ba95d81c72d1250e45df72f8acaa4,1,Não recebi ,Tá demorando mt,2018-05-23 00:00:00,2018-05-25 12:32:38,
1836,ecd30ad71b1a6be967f483f490915fb1,a5a854651cfe0d8da9f1669266fd4063,1,Você paga 2 e recebe 1,"ROUBO! Na nota fiscal são 2 unidades mas no embrulho vem apenas UMA.
Querem cobrar sem entregar?",2018-05-15 00:00:00,2018-05-16 01:04:52,
1842,26f0944ffd64e91fbbee4c70e35fd9d5,88b90300d5ba09ea058e45b94c98b808,1,,NAO ENVIOU O MEU PEDIDO ,2017-04-21 00:00:00,2017-04-24 13:38:31,
1852,3c8e23c20c544941129ced237b9c2061,9c3d371454ceddff5d8fa8aa86ac7c1e,1,,,2017-05-11 00:00:00,2017-05-11 17:34:51,
1866,75d565cfae95eb295ccd5c7f60d3a045,fde8ba9ac93d634f0221d048bae1dcf3,1,,"Pedido: 02-662119905
Alça Dupla X-double Couro Legitimo Cameras Dslr Double Strap
INFORMO QUE O PRODUTO NÃO FOI ENTREGUE, PORÉM NO SITE ESTÁ SENDO INFORMADO QUE FOI.
PEÇO ESCLARECIMENTOS.",2018-02-27 00:00:00,2018-02-27 22:40:04,
1916,e4470a3ebe27cc4c84cbc5c330032aef,91bf2a67e8d316444406c19cf587914a,1,,"No site da lannister a data de entrega seria 04/01, mas no código de rastreio o produto foi postado no correio no dia 04/01, ou seja, o produto ainda está em trânsito no dia de hoje 06/01. ",2018-01-06 00:00:00,2018-01-06 18:30:10,
1936,fe77e4917aa047cfb5dc49710c7ee6ba,248065388c27d5287020c4ff60183298,1,,quero o meu produto,2018-03-30 00:00:00,2018-03-30 16:02:30,
1945,3cfb3c79f7884fe9e5c40f3b14d6763c,a1b0f9ee69a79c509eff098467a2fbb0,1,,"Entregaram os produtos, mas, Não cumpriram o prazo de entrega passou do prazo.",2018-04-14 00:00:00,2018-04-15 18:18:42,
1948,7e07e6095cacf11f3f5f1f21127d5aa1,e7b87b156cde9f1d3a765da80d093d6a,1,,"Minha compra veio pela metade , comprei uma capinha de celular e uma película de vidro somente veio a capinha a película não veio ",2017-11-15 00:00:00,2017-11-15 03:37:54,
1952,81a57c09af35f9736f760b6ae16af118,167d05678f810589a854d30460ae62f0,1,,"Demora, produto nao entregue!",2018-03-07 00:00:00,2018-03-07 15:26:21,
1970,f8752b6fdea45a5b18ad5bcc25714667,df9eb91b90f72e0b73a3b71466a9a44f,1,,"Dois dias após o prazo, um mês após a compra e nada do produto chegar!! Frete caro e ineficiente!!",2018-07-06 00:00:00,2018-07-06 13:16:25,
1977,c37988a3362a841ce0a0a8f2232884ab,d523e3017b5b43a3ce38bfc92347c050,1,,"Recebi o produto com cx aberta , sem lacre, sem nota fiscal, sem pedido de compra e com remetente diferente do anuncio. Quero devolucao do dinheiro. Descontentamento",2017-11-25 00:00:00,2017-11-26 10:14:23,
2013,5808ad5da44e92c2d7d60b57e961b57f,56805b4cf0ebc9cd9f7619783cae47e3,1,PRODUTO DIFERENTE ,"Recebi uma escova de outra marca.
Não consigo resolver o problema.
Péssimos atendimentos das lojas lannister e parceira!!!",2018-07-27 00:00:00,2018-07-30 16:41:46,
2036,2209eb522219d00d143e40171390717a,6c8b765ca02b8c8f1bdc3e8491d8c079,1,,"O pedido não foi feito no dia 03/7, como consta neste formulário.
Até que o produto seja entregue, não tenho como recomendar a loja.
Há que aguardar.",2018-07-04 00:00:00,2018-07-06 21:42:30,
2037,eb29c16f2a5cf444dd0c6f608c9f7ce7,09442375307dcece0366e86601bf99f9,1,,Gente ainda não recebi minha encomenda. Como fasso pra vocês enviarem de novo,2017-11-29 00:00:00,2017-11-29 16:50:40,
2060,0804475d14abed07c40f065687d3b635,0760c994a2f88f9ba4f19c5622906609,1,,,2018-05-12 00:00:00,2018-05-13 13:47:29,
2104,a3c8279e3602ca6080c5f62f6cbee83e,68743b7445ab5ce45c40b8490752c44d,1,Péssimo atendimento,"Recebi produto errado à uma semana. Aceitei mas o valor do produto entregue é menor. Pedi reembolso mas até agora nada, faz 9 dias já",2018-05-31 00:00:00,2018-05-31 18:30:08,
